user_id,dest_id,rating,visit_date
U0071,D074,3.4,2022-08-16
U0072,D002,3.9,2022-05-07
U0072,D024,3.8,2022-01-10
U0072,D028,4.3,2023-08-05
U0072,D031,3.3,2023-10-17
U0072,D051,3.1,2022-03-23
U0072,D052,3.6,2022-09-03
U0072,D055,3.7,2022-10-20
U0073,D014,3.7,2022-05-17
U0073,D020,3.7,2023-11-27
U0073,D024,4.2,2022-11-03
U0073,D027,4.4,2023-10-09
U0073,D035,3.4,2023-04-20
U0073,D038,3.9,2022-01-07
U0073,D042,3.7,2022-07-10
U0073,D044,4.5,2023-03-18
U0073,D046,3.4,2023-06-11
U0073,D050,3.3,2023-11-04
U0073,D061,2.6,2023-03-21
U0073,D062,3.4,2023-12-28
U0073,D065,3.9,2023-02-09
U0073,D068,4.0,2023-11-14
U0074,D010,4.2,2022-04-21
U0074,D012,4.0,2022-12-19
U0074,D044,3.5,2022-02-09
U0074,D047,3.7,2022-01-19
U0074,D049,3.3,2022-02-22
U0074,D056,3.2,2023-03-14
U0074,D064,3.9,2022-02-11
U0074,D065,4.3,2023-11-08
U0074,D070,4.5,2022-07-09
U0074,D074,4.2,2023-11-17
U0075,D001,3.6,2023-07-20
U0075,D003,4.1,2023-01-05
U0075,D013,4.6,2023-09-09
U0075,D014,4.0,2023-08-24
U0075,D020,4.5,2023-07-14
U0075,D027,3.9,2023-03-05
U0075,D039,3.5,2023-03-06
U0075,D048,3.7,2023-12-12
U0075,D054,4.2,2023-03-25
U0075,D074,4.2,2022-09-01
U0076,D005,4.2,2022-02-22
U0076,D010,3.6,2022-12-22
U0076,D017,3.3,2023-09-19
U0076,D021,4.6,2022-12-31
U0076,D031,3.4,2023-12-06
U0076,D048,3.5,2022-07-05
U0076,D061,4.6,2023-03-13
U0076,D065,4.3,2023-06-24
U0076,D066,3.5,2022-01-13
U0076,D069,3.8,2022-01-14
U0076,D072,3.3,2022-09-12
U0077,D004,4.0,2022-04-19
U0077,D008,4.2,2022-05-23
U0077,D015,4.0,2023-12-10
U0077,D018,4.1,2022-02-15
U0077,D019,3.0,2022-10-31
U0077,D020,3.9,2023-03-02
U0077,D021,4.3,2022-08-18
U0077,D022,3.9,2023-03-14
U0077,D037,4.1,2022-12-08
U0077,D038,4.0,2022-03-28
U0077,D050,3.4,2023-05-27
U0077,D055,3.2,2022-01-03
U0077,D059,3.3,2022-06-01
U0077,D064,4.5,2023-08-15
U0077,D067,3.9,2022-11-27
U0078,D019,3.1,2022-01-18
U0078,D022,3.1,2022-04-23
U0078,D023,3.9,2022-12-24
U0078,D027,3.7,2023-04-17
U0078,D028,3.8,2023-07-19
U0078,D034,4.8,2022-05-22
U0078,D035,3.0,2023-12-14
U0078,D038,4.4,2023-03-11
U0078,D042,3.1,2023-09-01
U0078,D044,4.2,2023-01-10
U0078,D045,2.4,2022-09-08
U0078,D046,3.2,2023-08-06
U0078,D051,3.3,2023-06-25
U0078,D061,2.8,2022-06-27
U0078,D063,3.7,2023-03-10
U0079,D002,2.7,2022-08-05
U0079,D004,3.6,2023-02-06
U0079,D018,3.6,2022-03-21
U0079,D024,3.3,2022-08-05
U0079,D031,2.4,2022-10-03
U0079,D032,3.7,2023-08-07
U0079,D036,3.2,2022-11-19
U0079,D037,4.0,2022-11-13
U0079,D038,3.9,2023-01-01
U0079,D045,3.2,2023-11-22
U0079,D046,3.4,2023-02-22
U0079,D051,3.7,2023-01-27
U0079,D054,4.4,2022-06-15
U0079,D058,3.8,2022-08-26
U0080,D006,4.6,2022-06-06
U0080,D009,3.9,2022-01-16
U0080,D010,4.4,2022-11-13
U0080,D014,4.4,2022-04-07
U0080,D018,3.1,2023-08-14
U0080,D020,3.9,2022-07-03
U0080,D041,3.6,2023-02-28
U0080,D051,3.6,2022-04-18
U0080,D055,3.0,2023-02-02
U0080,D062,3.4,2022-07-04
U0081,D001,4.6,2022-06-09
U0081,D003,3.8,2022-08-07
U0081,D005,4.1,2023-09-08
U0081,D007,3.8,2023-01-06
U0081,D012,3.8,2023-12-02
U0081,D016,3.3,2022-10-08
U0081,D025,4.2,2023-03-15
U0081,D039,3.8,2023-09-04
U0081,D043,2.2,2023-11-12
U0081,D051,3.0,2022-11-21
U0081,D052,3.5,2023-11-22
U0081,D055,3.1,2023-04-07
U0081,D061,3.2,2022-07-12
U0081,D070,3.0,2023-01-08
U0081,D071,2.9,2022-11-11
U0082,D008,3.5,2022-06-30
U0082,D021,3.9,2022-03-31
U0082,D023,4.1,2023-10-28
U0082,D024,3.8,2023-02-26
U0082,D025,3.7,2023-10-01
U0082,D027,3.7,2023-03-31
U0082,D036,3.1,2023-04-26
U0082,D054,4.7,2023-03-01
U0082,D055,4.1,2022-01-27
U0082,D071,3.5,2023-10-14
U0083,D005,3.9,2022-05-02
U0083,D014,3.7,2023-03-24
U0083,D015,2.9,2023-08-31
U0083,D021,3.6,2022-05-14
U0083,D035,3.9,2022-03-26
U0083,D040,2.4,2023-04-16
U0083,D042,3.0,2022-05-26
U0083,D045,3.8,2023-05-22
U0083,D049,2.8,2022-01-23
U0083,D064,4.0,2022-12-18
U0083,D073,4.4,2022-01-24
U0084,D005,4.0,2022-05-22
U0084,D042,3.5,2022-06-21
U0084,D052,4.0,2022-11-27
U0084,D058,4.5,2022-11-18
U0084,D059,3.7,2022-11-23
U0084,D066,3.9,2022-10-18
U0084,D069,3.4,2022-10-12
U0085,D006,4.5,2023-05-21
U0085,D010,4.5,2022-06-25
U0085,D014,3.7,2022-01-19
U0085,D024,4.0,2023-10-23
U0085,D025,3.3,2023-04-27
U0085,D026,4.2,2023-03-02
U0085,D040,3.9,2023-01-18
U0085,D042,4.7,2022-08-18
U0085,D043,3.7,2022-01-11
U0085,D044,4.2,2022-11-27
U0085,D048,3.9,2023-01-13
U0085,D051,4.6,2023-12-06
U0085,D055,4.2,2022-11-08
U0085,D056,3.7,2022-12-04
U0085,D063,3.6,2022-11-23
U0085,D070,4.7,2023-06-25
U0086,D003,3.5,2022-10-31
U0086,D011,3.6,2023-05-22
U0086,D012,4.0,2022-01-14
U0086,D026,3.7,2022-05-14
U0086,D040,3.8,2022-04-20
U0086,D045,3.5,2023-11-09
U0086,D048,3.4,2023-07-18
U0086,D049,3.5,2023-03-18
U0086,D056,3.1,2023-01-27
U0086,D069,2.8,2022-02-06
U0087,D013,3.7,2022-07-09
U0087,D021,4.0,2022-07-11
U0087,D027,4.2,2022-09-28
U0087,D032,4.4,2022-12-27
U0087,D037,4.0,2022-01-18
U0087,D043,3.8,2022-04-07
U0087,D044,4.2,2022-12-10
U0087,D051,3.5,2022-12-28
U0087,D062,4.1,2023-02-25
U0087,D065,3.8,2023-05-25
U0087,D066,4.2,2023-08-15
U0088,D014,4.3,2023-06-17
U0088,D017,3.5,2023-04-11
U0088,D021,4.4,2022-01-09
U0088,D033,4.3,2022-02-11
U0088,D036,3.7,2023-05-16
U0088,D040,3.9,2022-09-15
U0088,D041,3.8,2022-10-18
U0088,D048,3.2,2022-07-21
U0088,D052,4.4,2022-12-30
U0088,D065,5.0,2022-07-24
U0089,D002,3.0,2023-06-24
U0089,D011,3.3,2023-07-27
U0089,D012,4.0,2023-03-08
U0089,D013,4.3,2022-05-24
U0089,D018,3.6,2023-07-11
U0089,D021,4.2,2023-02-07
U0089,D022,3.3,2023-11-18
U0089,D023,3.9,2023-06-15
U0089,D025,3.5,2022-02-26
U0089,D028,4.1,2023-09-01
U0089,D029,4.3,2022-10-25
U0089,D034,4.0,2023-08-22
U0089,D037,3.2,2022-07-29
U0089,D041,3.5,2023-11-23
U0089,D050,3.2,2022-06-06
U0089,D052,3.7,2022-04-10
U0089,D054,3.8,2022-01-26
U0089,D057,3.0,2022-05-05
U0089,D067,3.1,2022-05-30
U0090,D009,3.5,2023-03-03
U0090,D011,4.0,2022-10-18
U0090,D014,4.7,2022-11-07
U0090,D015,3.6,2023-10-29
U0090,D018,4.2,2022-12-30
U0090,D031,3.4,2023-11-03
U0090,D037,4.1,2023-11-06
U0090,D049,3.8,2022-11-28
U0090,D054,3.8,2022-01-31
U0090,D057,4.3,2022-04-19
U0090,D065,4.1,2022-06-28
U0090,D070,3.3,2022-09-14
U0090,D071,2.9,2022-03-16
U0091,D001,3.7,2022-06-28
U0091,D025,3.4,2022-07-09
U0091,D043,3.8,2023-06-14
U0091,D045,3.0,2022-08-25
U0091,D046,2.7,2023-07-08
U0091,D053,3.0,2022-06-11
U0091,D055,3.3,2023-08-13
U0091,D067,4.0,2023-03-08
U0091,D071,3.1,2023-07-15
U0092,D002,3.2,2023-05-21
U0092,D003,4.0,2023-08-01
U0092,D007,4.2,2022-03-14
U0092,D011,3.8,2023-07-19
U0092,D013,3.8,2022-02-12
U0092,D014,3.8,2023-05-24
U0092,D021,3.6,2022-02-26
U0092,D022,3.8,2022-07-20
U0092,D028,4.5,2023-01-22
U0092,D033,3.7,2023-03-25
U0092,D034,4.1,2023-09-23
U0092,D039,3.7,2022-08-26
U0092,D040,3.6,2022-01-11
U0092,D047,3.7,2022-09-13
U0092,D049,3.2,2022-05-10
U0092,D056,4.6,2023-02-12
U0092,D058,3.8,2022-03-20
U0092,D059,3.4,2023-07-11
U0092,D074,3.3,2022-12-21
U0093,D006,3.4,2023-06-18
U0093,D012,4.0,2022-08-29
U0093,D016,3.5,2023-05-26
U0093,D022,4.5,2023-09-17
U0093,D024,4.8,2023-01-27
U0093,D026,4.0,2022-07-30
U0093,D032,3.2,2022-12-23
U0093,D041,3.7,2023-09-29
U0093,D046,3.0,2022-04-22
U0093,D069,3.5,2022-10-08
U0094,D001,4.4,2023-08-06
U0094,D006,3.6,2022-01-10
U0094,D012,4.3,2022-03-23
U0094,D016,4.3,2022-07-04
U0094,D037,3.6,2022-12-28
U0094,D039,3.4,2022-08-29
U0094,D041,3.7,2023-03-31
U0094,D042,4.3,2022-03-21
U0094,D050,2.5,2022-12-01
U0094,D058,2.6,2023-01-13
U0094,D059,3.6,2022-06-03
U0094,D061,3.4,2023-09-16
U0095,D009,3.0,2023-06-25
U0095,D028,4.1,2023-07-28
U0095,D038,3.2,2023-07-05
U0095,D046,2.6,2023-02-23
U0095,D054,3.8,2022-05-04
U0095,D059,4.0,2022-02-04
U0095,D061,2.8,2022-06-20
U0095,D063,4.0,2023-06-27
U0095,D070,3.4,2022-12-11
U0095,D074,3.2,2022-12-30
U0096,D014,3.6,2023-08-31
U0096,D022,3.7,2022-11-01
U0096,D024,3.5,2023-06-15
U0096,D033,3.9,2022-08-04
U0096,D047,3.8,2022-08-26
U0096,D049,3.1,2022-07-31
U0096,D054,4.2,2023-07-07
U0096,D064,3.5,2023-04-10
U0096,D066,4.4,2023-12-25
U0096,D068,4.1,2023-03-19
U0096,D070,5.0,2022-05-21
U0096,D073,3.5,2022-12-29
U0097,D003,4.5,2022-06-10
U0097,D019,4.5,2023-10-12
U0097,D031,3.2,2023-10-13
U0097,D036,4.6,2022-03-10
U0097,D040,4.1,2023-12-06
U0097,D056,4.5,2022-04-26
U0097,D069,3.9,2023-05-11
U0097,D074,3.9,2022-10-02
U0098,D004,4.6,2022-11-27
U0098,D025,4.6,2022-01-22
U0098,D027,4.2,2023-12-23
U0098,D032,2.7,2022-02-20
U0098,D046,3.7,2022-01-21
U0098,D051,2.8,2022-10-17
U0098,D057,3.7,2023-01-22
U0098,D059,2.8,2022-10-04
U0098,D061,3.1,2023-06-01
U0098,D065,3.7,2023-07-09
U0099,D001,5.0,2022-10-08
U0099,D003,2.9,2023-11-03
U0099,D021,4.3,2022-08-26
U0099,D024,4.4,2022-11-15
U0099,D028,4.8,2022-06-23
U0099,D033,3.5,2023-02-17
U0099,D047,3.6,2023-12-08
U0099,D061,3.3,2022-05-11
U0099,D068,3.5,2023-03-11
U0099,D072,3.2,2023-07-15
U0099,D074,3.3,2022-05-01
U0100,D009,4.1,2023-06-20
U0100,D028,3.9,2023-12-20
U0100,D034,2.7,2023-04-25
U0100,D036,3.6,2023-10-14
U0100,D051,4.1,2022-06-06
U0100,D052,3.7,2022-08-10
U0100,D055,3.5,2023-06-19
U0100,D069,4.0,2023-09-22
U0100,D070,4.1,2022-06-18
U0100,D072,3.9,2022-03-21
U0100,D074,4.3,2023-06-08
U0101,D013,3.4,2023-09-12
U0101,D027,4.7,2023-01-10
U0101,D048,4.3,2022-10-07
U0101,D049,4.4,2022-10-09
U0101,D055,4.0,2023-08-09
U0101,D066,4.0,2022-01-30
U0101,D072,4.0,2022-05-03
U0101,D073,4.0,2023-10-15
U0102,D015,3.7,2023-11-12
U0102,D019,3.8,2023-05-29
U0102,D020,4.7,2022-10-01
U0102,D021,4.0,2023-03-31
U0102,D022,3.7,2023-09-16
U0102,D028,3.6,2022-10-08
U0102,D031,3.4,2023-04-23
U0102,D036,4.3,2022-04-03
U0102,D038,3.9,2022-11-22
U0102,D045,3.8,2022-09-10
U0102,D064,4.6,2022-12-30
U0102,D071,3.6,2023-08-23
U0103,D010,4.2,2022-08-04
U0103,D013,4.5,2022-04-29
U0103,D023,3.4,2023-01-03
U0103,D025,3.7,2023-03-08
U0103,D046,3.7,2022-08-28
U0103,D054,3.8,2023-06-09
U0103,D062,4.0,2023-11-11
U0103,D071,3.8,2022-06-01
U0104,D008,4.0,2022-06-13
U0104,D018,4.3,2022-05-12
U0104,D032,4.0,2023-09-16
U0104,D037,4.1,2023-09-06
U0104,D041,3.4,2022-07-12
U0104,D042,4.4,2022-11-06
U0104,D050,3.9,2023-03-08
U0104,D054,4.6,2022-03-26
U0104,D061,4.2,2023-06-04
U0105,D018,3.7,2022-10-16
U0105,D019,3.7,2023-05-17
U0105,D021,3.9,2023-09-06
U0105,D031,2.6,2022-11-29
U0105,D033,4.5,2022-04-25
U0105,D035,3.2,2023-02-10
U0105,D037,4.2,2022-04-07
U0105,D038,3.2,2022-05-29
U0105,D050,3.6,2023-01-17
U0105,D051,3.5,2023-09-16
U0105,D057,3.7,2023-10-15
U0105,D060,3.4,2022-09-21
U0105,D063,3.2,2023-03-20
U0105,D072,3.6,2023-08-11
U0106,D011,3.5,2023-03-01
U0106,D017,4.3,2022-08-19
U0106,D018,4.3,2022-11-29
U0106,D042,3.6,2023-05-14
U0106,D051,3.5,2023-10-02
U0106,D065,3.9,2023-02-10
U0107,D006,3.6,2023-12-05
U0107,D032,2.9,2023-09-27
U0107,D034,3.2,2023-08-08
U0107,D041,4.2,2023-01-15
U0107,D042,2.8,2023-09-08
U0107,D065,3.8,2023-09-11
U0107,D071,3.9,2022-02-03
U0108,D013,4.1,2023-02-12
U0108,D016,3.3,2023-02-14
U0108,D021,4.5,2022-05-30
U0108,D029,4.7,2022-09-06
U0108,D033,3.8,2023-10-20
U0108,D045,3.2,2022-05-24
U0108,D046,3.2,2022-10-23
U0108,D047,3.2,2023-01-15
U0108,D058,3.5,2023-09-15
U0108,D062,4.3,2022-08-05
U0108,D064,3.3,2022-01-13
U0109,D009,4.6,2022-03-08
U0109,D029,4.8,2022-12-04
U0109,D036,3.9,2022-02-27
U0109,D054,3.9,2022-11-07
U0109,D055,4.1,2022-08-22
U0109,D059,3.7,2022-02-22
U0109,D063,3.6,2022-03-27
U0109,D065,4.3,2023-08-27
U0109,D071,4.3,2023-03-30
U0110,D003,4.1,2023-02-21
U0110,D024,4.8,2023-03-19
U0110,D026,4.2,2023-03-30
U0110,D032,3.3,2022-08-26
U0110,D037,3.6,2022-11-04
U0110,D065,3.7,2023-02-18
U0110,D066,3.7,2023-02-23
U0110,D071,3.6,2023-12-23
U0111,D002,3.7,2023-03-14
U0111,D010,4.6,2022-09-06
U0111,D024,3.0,2022-02-27
U0111,D029,3.7,2022-05-18
U0111,D032,3.3,2023-02-28
U0111,D045,3.1,2022-03-11
U0111,D062,4.2,2023-10-20
U0111,D066,3.3,2023-06-26
U0111,D067,4.2,2023-06-09
U0112,D003,4.2,2022-03-19
U0112,D010,3.8,2023-04-25
U0112,D021,3.7,2023-10-26
U0112,D033,4.3,2022-11-27
U0112,D050,3.4,2023-09-09
U0112,D052,3.5,2022-05-11
U0112,D065,4.2,2023-03-27
U0112,D066,4.6,2023-01-20
U0112,D067,3.4,2022-08-02
U0112,D074,3.8,2022-06-29
U0113,D012,4.4,2023-06-04
U0113,D015,4.0,2023-04-13
U0113,D016,3.5,2023-01-25
U0113,D027,4.6,2023-10-22
U0113,D031,4.0,2022-10-09
U0113,D034,4.9,2022-09-12
U0113,D036,3.0,2023-06-16
U0113,D040,3.7,2022-08-03
U0113,D053,3.9,2022-06-16
U0113,D054,4.1,2022-07-28
U0113,D063,3.8,2022-05-28
U0113,D065,4.2,2023-01-22
U0113,D069,4.2,2022-12-24
U0113,D071,3.6,2022-03-09
U0113,D072,3.6,2023-05-03
U0114,D005,4.4,2023-05-03
U0114,D008,3.2,2023-11-04
U0114,D012,2.9,2023-05-20
U0114,D017,4.5,2022-05-27
U0114,D019,3.9,2022-04-08
U0114,D037,3.9,2022-02-05
U0114,D043,2.8,2023-10-12
U0114,D044,3.7,2022-09-01
U0114,D057,4.3,2022-10-14
U0114,D067,3.6,2022-12-17
U0114,D072,3.4,2023-07-11
U0114,D073,4.0,2022-08-21
U0115,D002,4.7,2023-12-31
U0115,D008,4.2,2023-06-01
U0115,D013,3.5,2023-11-28
U0115,D015,3.3,2022-12-29
U0115,D020,3.5,2023-06-30
U0115,D026,3.9,2022-06-19
U0115,D037,3.9,2023-02-15
U0115,D043,3.3,2022-11-04
U0115,D044,3.7,2022-09-15
U0115,D050,3.1,2023-02-25
U0115,D051,3.8,2023-05-08
U0115,D062,4.3,2022-10-10
U0115,D063,4.1,2023-02-16
U0115,D064,3.7,2023-08-23
U0115,D070,3.2,2022-05-01
U0116,D012,3.5,2022-09-19
U0116,D013,4.3,2023-04-23
U0116,D021,3.9,2023-09-10
U0116,D029,4.0,2022-04-18
U0116,D040,2.2,2022-04-14
U0116,D055,3.0,2022-04-21
U0116,D060,3.4,2022-09-02
U0117,D003,4.0,2023-08-04
U0117,D009,3.1,2023-04-13
U0117,D017,3.9,2023-04-15
U0117,D031,3.7,2022-12-27
U0117,D037,3.9,2022-04-03
U0117,D051,3.8,2023-08-19
U0117,D059,3.4,2022-04-06
U0117,D060,3.8,2023-09-05
U0117,D064,3.9,2022-12-15
U0117,D068,4.2,2022-10-28
U0118,D003,3.7,2022-08-18
U0118,D010,3.3,2022-09-07
U0118,D034,3.6,2023-12-11
U0118,D035,3.6,2023-12-21
U0118,D038,3.8,2023-06-04
U0118,D041,2.9,2023-09-11
U0118,D053,3.4,2022-06-25
U0118,D054,2.9,2023-04-05
U0118,D056,3.8,2022-12-22
U0118,D059,2.9,2022-12-29
U0118,D060,4.6,2022-10-10
U0119,D003,3.8,2023-07-07
U0119,D008,3.4,2023-01-02
U0119,D011,3.9,2022-03-07
U0119,D022,3.8,2022-04-02
U0119,D023,4.9,2023-02-18
U0119,D029,3.9,2022-12-18
U0119,D036,2.8,2022-09-24
U0119,D044,3.7,2023-09-13
U0119,D045,2.9,2023-07-25
U0119,D046,3.5,2023-01-18
U0119,D047,4.1,2022-01-02
U0119,D050,4.4,2023-01-29
U0119,D055,3.1,2022-06-26
U0119,D069,3.5,2023-04-01
U0119,D070,4.3,2022-02-09
U0119,D074,4.1,2022-11-16
U0120,D002,4.5,2023-12-01
U0120,D015,4.7,2023-07-22
U0120,D016,4.6,2022-09-10
U0120,D029,4.5,2023-06-17
U0120,D031,3.3,2023-11-02
U0120,D045,3.9,2022-01-25
U0120,D054,3.0,2022-02-12
U0120,D056,3.4,2023-08-25
U0120,D061,4.0,2022-01-29
U0120,D062,3.6,2022-11-07
U0120,D073,3.5,2022-08-08
U0120,D074,4.0,2022-07-10
U0121,D003,5.0,2022-07-28
U0121,D007,4.6,2023-01-26
U0121,D011,4.0,2022-09-04
U0121,D034,4.8,2023-02-28
U0121,D040,4.1,2023-12-11
U0121,D047,3.3,2023-05-16
U0121,D048,3.7,2023-07-04
U0121,D058,4.3,2022-05-03
U0121,D062,3.9,2023-05-25
U0121,D065,4.5,2023-05-06
U0121,D066,4.2,2022-08-23
U0121,D067,4.8,2023-02-02
U0121,D074,4.0,2023-09-04
U0122,D007,4.6,2022-01-15
U0122,D018,4.1,2022-07-08
U0122,D022,4.3,2023-03-28
U0122,D023,3.1,2022-09-09
U0122,D029,4.4,2022-03-08
U0122,D037,3.7,2022-04-17
U0122,D039,4.1,2022-01-04
U0122,D043,2.9,2022-08-18
U0122,D045,3.3,2023-07-13
U0122,D046,2.6,2023-10-27
U0122,D073,4.0,2023-02-25
U0123,D029,3.5,2022-04-22
U0123,D044,3.4,2022-07-31
U0123,D057,4.2,2023-05-14
U0123,D065,3.5,2022-01-09
U0123,D069,4.1,2023-01-01
U0124,D007,4.4,2023-07-30
U0124,D011,4.0,2023-09-26
U0124,D019,3.5,2022-05-31
U0124,D021,3.7,2022-02-10
U0124,D022,4.6,2023-01-26
U0124,D033,4.3,2023-05-19
U0124,D039,3.9,2022-05-19
U0124,D043,3.8,2023-11-16
U0124,D060,3.8,2022-11-23
U0124,D062,4.3,2022-09-02
U0124,D072,4.0,2023-10-02
U0124,D073,4.2,2023-08-11
U0124,D074,3.5,2023-01-25
U0125,D012,3.4,2022-12-21
U0125,D019,4.1,2023-11-14
U0125,D023,4.2,2022-05-12
U0125,D025,3.2,2022-03-18
U0125,D027,3.8,2023-08-09
U0125,D032,3.1,2022-01-14
U0125,D036,3.2,2023-08-20
U0125,D042,4.3,2022-05-05
U0125,D043,3.0,2022-05-23
U0125,D046,3.5,2022-04-04
U0125,D048,3.6,2023-03-20
U0125,D051,3.8,2022-03-23
U0125,D065,3.7,2022-07-22
U0125,D070,3.9,2022-03-19
U0126,D010,3.1,2023-12-01
U0126,D013,3.4,2022-03-06
U0126,D016,4.5,2023-03-17
U0126,D017,2.7,2023-04-02
U0126,D018,4.5,2023-11-22
U0126,D019,4.4,2023-08-26
U0126,D055,3.9,2023-01-10
U0126,D056,3.6,2023-11-09
U0126,D061,3.5,2023-04-29
U0126,D062,4.4,2022-12-12
U0127,D003,3.4,2022-11-28
U0127,D006,3.7,2023-06-16
U0127,D010,3.8,2022-11-12
U0127,D021,5.0,2023-08-02
U0127,D023,5.0,2023-04-03
U0127,D052,3.2,2022-11-26
U0127,D053,4.6,2023-05-18
U0127,D058,3.2,2023-02-03
U0127,D062,3.8,2022-03-02
U0127,D065,3.7,2022-12-31
U0127,D068,4.1,2022-10-07
U0128,D005,4.5,2022-07-19
U0128,D015,4.1,2023-10-22
U0128,D017,4.0,2023-04-22
U0128,D033,3.8,2022-02-23
U0128,D045,3.6,2022-10-17
U0128,D048,3.5,2023-06-08
U0128,D049,3.2,2024-01-01
U0128,D050,4.4,2022-03-07
U0128,D052,2.7,2022-04-15
U0128,D070,4.9,2022-09-25
U0128,D072,3.6,2023-12-01
U0128,D074,4.1,2023-12-16
U0129,D002,4.2,2022-08-13
U0129,D006,5.0,2022-11-24
U0129,D010,4.6,2022-10-24
U0129,D015,4.1,2023-08-27
U0129,D016,4.1,2022-08-24
U0129,D018,3.7,2023-12-20
U0129,D019,3.5,2023-01-12
U0129,D024,4.0,2023-10-05
U0129,D036,3.2,2022-10-20
U0129,D043,2.8,2023-02-01
U0129,D055,3.8,2023-10-04
U0129,D060,3.8,2022-01-13
U0130,D002,3.8,2022-04-20
U0130,D013,4.3,2022-08-09
U0130,D021,4.1,2022-05-03
U0130,D032,4.2,2023-05-03
U0130,D034,3.9,2022-08-29
U0130,D039,3.5,2023-07-31
U0130,D043,3.4,2023-11-26
U0130,D045,3.6,2023-03-19
U0130,D050,3.7,2022-03-06
U0130,D063,4.0,2023-07-31
U0130,D070,3.9,2023-01-08
U0130,D071,2.8,2023-01-12
U0131,D004,3.7,2023-10-17
U0131,D025,4.5,2023-06-03
U0131,D028,4.8,2022-12-16
U0131,D034,4.5,2022-07-30
U0131,D060,4.6,2023-10-18
U0132,D005,3.1,2022-10-30
U0132,D006,3.1,2022-07-10
U0132,D009,3.0,2023-04-09
U0132,D022,4.6,2023-05-19
U0132,D041,2.6,2022-09-16
U0132,D043,4.1,2023-10-09
U0132,D049,2.5,2022-11-14
U0132,D054,3.5,2023-12-02
U0132,D055,4.2,2023-11-23
U0132,D065,3.5,2023-08-23
U0132,D066,4.0,2023-06-14
U0132,D073,3.0,2022-06-08
U0133,D001,5.0,2023-05-09
U0133,D003,4.2,2023-11-01
U0133,D006,4.0,2022-07-07
U0133,D014,4.7,2022-06-18
U0133,D015,4.0,2023-09-12
U0133,D020,3.6,2023-06-22
U0133,D025,3.9,2023-03-23
U0133,D028,4.6,2022-09-27
U0133,D036,3.1,2022-01-25
U0133,D044,3.6,2023-11-04
U0133,D049,4.9,2022-05-17
U0133,D054,3.6,2023-06-22
U0133,D057,3.7,2022-05-21
U0133,D069,3.4,2023-11-15
U0133,D070,3.7,2023-06-07
U0133,D071,3.5,2022-03-11
U0133,D074,3.8,2022-06-18
U0134,D007,3.2,2023-03-19
U0134,D008,4.0,2022-11-25
U0134,D010,4.9,2023-11-19
U0134,D026,3.7,2023-09-07
U0134,D027,4.2,2022-03-09
U0134,D033,4.2,2022-10-12
U0134,D053,4.0,2023-05-17
U0134,D057,4.5,2023-10-07
U0135,D002,4.3,2023-12-06
U0135,D025,4.3,2023-09-13
U0135,D026,4.8,2022-05-08
U0135,D031,3.7,2022-07-13
U0135,D044,2.7,2023-03-24
U0135,D046,2.9,2022-07-05
U0135,D047,3.5,2022-02-25
U0135,D048,3.4,2022-03-13
U0135,D058,2.8,2022-12-12
U0135,D069,4.8,2023-08-22
U0136,D003,4.2,2023-09-21
U0136,D007,4.2,2023-02-21
U0136,D013,3.6,2022-09-02
U0136,D027,4.2,2022-10-06
U0136,D034,3.8,2023-06-04
U0136,D052,3.8,2023-07-31
U0136,D063,3.6,2022-09-19
U0136,D074,2.7,2023-01-26
U0137,D003,4.1,2022-06-12
U0137,D004,4.7,2023-12-14
U0137,D009,3.4,2022-05-26
U0137,D017,3.6,2022-02-23
U0137,D027,4.7,2022-07-20
U0137,D029,5.0,2022-04-14
U0137,D061,3.5,2023-01-22
U0137,D062,3.2,2022-10-22
U0138,D018,4.0,2023-03-22
U0138,D024,3.4,2022-11-06
U0138,D026,4.3,2022-08-21
U0138,D034,3.2,2022-02-22
U0138,D036,3.5,2023-10-18
U0138,D039,4.1,2023-04-22
U0138,D043,2.5,2022-10-29
U0138,D055,2.7,2023-12-30
U0138,D057,3.8,2023-06-06
U0138,D060,4.3,2023-02-18
U0139,D009,3.7,2022-07-21
U0139,D010,2.7,2023-01-29
U0139,D013,3.3,2022-01-13
U0139,D023,4.5,2022-03-09
U0139,D025,4.6,2023-05-10
U0139,D032,3.0,2023-11-17
U0139,D060,3.8,2023-08-29
U0139,D063,4.8,2022-06-01
U0139,D070,3.1,2023-07-10
U0140,D008,4.4,2023-02-20
U0140,D012,4.0,2023-01-15
U0140,D013,3.7,2022-08-30
U0140,D027,4.3,2022-03-26
U0140,D029,4.2,2023-07-08
U0140,D037,3.1,2023-04-28
U0140,D039,3.0,2023-01-11
U0140,D044,3.4,2022-06-19
U0140,D047,2.7,2023-08-20
U0140,D048,3.5,2022-02-10
U0140,D055,3.3,2023-08-31
U0140,D058,3.4,2023-09-20
U0140,D060,4.0,2023-09-13
U0141,D011,3.5,2022-03-02
U0141,D013,3.4,2022-04-21
U0141,D015,4.2,2022-03-17
U0141,D034,3.6,2022-09-16
U0141,D053,3.2,2022-12-09
U0141,D054,3.1,2022-05-24
U0141,D066,3.3,2023-05-10
U0141,D070,2.9,2023-11-28
U0142,D013,4.3,2022-12-07
U0142,D014,4.0,2023-08-27
U0142,D028,4.6,2022-08-23
U0142,D033,4.6,2022-08-23
U0142,D034,4.1,2023-04-06
